Comment	CommentID	CreateTimeStamp	Type	videoID	videoTitle
And we can have this in a group not a kid we ll have to walk back into a classroom we can put it on our virtual reality headset and go to school that way	Ugy03Lapg1TJPPfvCRJ4AaABAg	2018-12-01T06:41:15.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
From now on can we refer to any device featuring six degrees as being BACON compliant	UgyFAj6kuXb_OmEJGUt4AaABAg	2018-12-01T04:42:42.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
Do you have to have a computer to use that	UgyMLqxQshsPZhlizfl4AaABAg	2018-12-01T04:22:37.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
Is it degrees or degrees of freedom	Ugz4DV8VbZyNHEuII5Z4AaABAg	2018-11-30T15:46:44.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
This review is well out of date now that it no longer does this headset any justice This really is a great vr headset and now with all the new updates like youtube app chromatic aberration correction mirroring oculus go to a smart phone being able to check storage capacity easily and able to use removable storage pc viewer great update by the way and so many more tweaks they have done makes this a great headset for the price	UgxdSDF_CKOdYP8O9jV4AaABAg	2018-11-30T15:04:55.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
Yap Oculus Go is far better than my Rift Price software portability setting up everytime cord booting etc looks options of content user friendly inside the VR Views sounds etc This really made some advances I m just wondering what more it can do	UgwOJ5qsgiPRR4Q38Lp4AaABAg	2018-11-30T14:10:35.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
Adam Savage s tested	UgxArncMrDNn4txx-l14AaABAg	2018-11-30T05:46:15.000Z	Comment	aQcR1q35vMc	Oculus Go VR Headset Review!
The ending was sad af	Ugx8VzAjjHrY-zt48t54AaABAg	2018-12-06T17:41:32.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
This film is waste of time guys Don t even watch There is a superior mirror destroying family members Even playing with camera records For what reason Why this family Why these kids No one answered in the film Evil mirror takes down the mother due to this reason dad lock her in a door but later also himself get evil So so stupid I m furious I would prefer that guy is a schizophrenic kid and we watch the film from his looking	UgzhhTGz0mkU7vKk1q54AaABAg	2018-12-02T23:15:15.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
omg It s my ex boyfriend	UgwwI6lBPXSR8YW4I2V4AaABAg	2018-11-27T23:24:37.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
I really want a part and the end part really pissed me tim should ve check the house for his siter before he let that creapy thing smashed the mirror or he could ve wait untill kaylie wakes up from her merories I RLLY WANT A PART	UgzYcQzzDxyHjw03JZl4AaABAg	2018-11-25T22:53:46.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
The best horror film in my opinion	UgyRlw-4HPC8Fp9EjVV4AaABAg	2018-11-25T17:25:09.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
The lead actress drove me mad	UgzIm18qVLPacfkX7N14AaABAg	2018-11-24T09:05:19.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Best of the best movie I don t have word to say about this move this is awesome speechless	UgwG7gzn0v7anDqsWtp4AaABAg	2018-11-14T20:30:18.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Stlasny masno ni	Ugwcdl0KdmKEKULjr2p4AaABAg	2018-11-10T15:54:54.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
this film is so rubbish dont watch	UgwTqROQlr0ng-U5aHZ4AaABAg	2018-11-09T10:49:01.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Ela morre	UgxD7ztTZWF4_z0H-OR4AaABAg	2018-11-04T19:02:09.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
I finaly saw the movie today i swear i look different when i cross over a mirror the acting was awesome Kate Shackof and the others were just like omg	UgxnE_e-s4ngjt_69fl4AaABAg	2018-11-03T21:25:54.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Nebula what are u doing here fighting ghosts go back help avengers to kill Thanos girl	UgwiTe3kiWd8deBcwXx4AaABAg	2018-11-01T00:42:29.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
My favorite thing about this movie is the minimalist cast Unlike most horror movies they didn t have people running around just so they can have of them die gratuitous deaths keeping around for the climax It s just a story about a brother and his sister trying to come to terms with the death of their parents	UgxxM9dtL2KDKEwdgMJ4AaABAg	2018-10-31T05:25:23.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Love this great movie	UgwGn6b6a53YtJG678J4AaABAg	2018-10-27T18:00:49.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
I saw it from the reviews that the movie is not so good its not like that the movie has kinda diffrent concept and somehow its based on mirror and when it comes to mirror and time its always confusing btw THUMBSUP from me awesome one	UgwDi6Y6PKwjwdtJ7L14AaABAg	2018-10-26T13:10:44.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Its nightwing and nebula hunting down haunted mirrors hahaah	UgxpE7sXEBye6FqkRxB4AaABAg	2018-10-24T15:23:52.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
If you guys liked this watch the Haunting Of Hill House	UgwnNfYOf7FUfEHqM094AaABAg	2018-10-23T15:07:19.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Dont like ADD	UgzZ-pn2yKmDQ2Njy8J4AaABAg	2018-10-23T14:53:03.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
How to prepare for paranormal activity and still screw up I only watched it just now and I understand why the movie is so controversial It doesn t matter wether the movie is about how far the paranormal could potentially push a person to lose grip on reality I just didn t feel the movie Ultimately it doesn t matter how much a movie exploits a potentiality if one doesn t enjoy watching it Rest is a SPOILER so be warned Would you seriously just assume you re conjuring up your fiancee and just stab him in the neck with a glass shard without checking first blindly assuming its an hallucination When you re even remotely an out of the box thinker you should ve figured that the mirror could do things you wouldn t be able to predict Even when they realized it could temporarily have them perform activities they weren t aware of they still CHOSE to stick around Its one thing to be stuck in a brilliant illusion its another thing to simply make stupid decisions Like many horrors I feel their choices just didn t make sense Many times one of the most frustrating things is that horrors contain characters that are either stupid or mentally weak I love the occasional strong character that fights back I thought it would happen in this movie but it didn t Pointless ending making the boy end up back where he started However one wants to sugarcoat how brilliantly this movie is it was just frustrating for me to watch The frustrating part was partly in the truth of how society works If you remember something correctly but something that most people can t accept they ll just shrink you down and make you swallow enough pills until you re acceptable for the rest of society We will only believe your story if its within our paradigm of what we re comfortable with So yeah lucky boy At the end of the movie he now knows whats in store for him Screw the truth we have pills to adjust your truth	UgzkcTrV0rgEgFDJ-w14AaABAg	2018-10-18T01:12:55.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
What is the name of the lead actor	UgzT_Dm3CpoGxTrz6Qd4AaABAg	2018-10-14T14:02:21.000Z	Comment	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Who	UgwwI6lBPXSR8YW4I2V4AaABAg.8oARkF9Y_Rh8oNI9UNvSmd	2018-12-02T23:10:56.000Z	Reply	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Ohhh hahah thanks for pointing it out i knew there was something wrong when i wrote hahah	UgxpE7sXEBye6FqkRxB4AaABAg.8mn1hT4ExuI8nnU60v83UI	2018-11-18T16:03:25.000Z	Reply	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
kristel lim it s Nebula not Gamora lol	UgxpE7sXEBye6FqkRxB4AaABAg.8mn1hT4ExuI8nnTnVYI3xv	2018-11-18T16:00:45.000Z	Reply	dYJrxezWLUk	Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD
Do i need a pc I have a laptop but its not very good	UgyGxaw998tb22-jzgN4AaABAg	2018-12-07T00:09:59.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
what do I plug it into	UgxX9QVzAfGOYwmZpPB4AaABAg	2018-12-05T12:59:26.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
d nvidia glasses were pretty cool I may try this when I can afford the time for games or if they ever adapt this tech to support virtual presence work but really looking forward to the full biofeedback suit treadmill spending the rest of your life in a matrix tank experience	Ugw0xcNyE1VanMIDx7B4AaABAg	2018-12-05T03:55:38.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
Down to on Amazon	Ugx-_iIdgCpOQ0gcYjh4AaABAg	2018-12-04T00:16:20.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
Down to on Amazon	UgxngNw9W4-z6ywT7vZ4AaABAg	2018-12-04T00:16:02.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
Do you need a computer	UgynWJKI6y60-AWXh6d4AaABAg	2018-12-03T20:06:25.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
Meanwhile in it got better	Ugw3dyK_eS-fMQS6Tnp4AaABAg	2018-12-03T15:20:47.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
I don t like steam	UgyvuNraiwzKdmvZ4Kx4AaABAg	2018-12-03T15:19:20.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
It works on my gameing computer	UgyO8Wtaog7BODWzfQx4AaABAg	2018-12-03T15:16:27.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
the highest price i saw in my land is is is worth it	Ugyk3AzAUIuzGIhpDnN4AaABAg	2018-12-01T21:48:05.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
Good thing its only now on black friday with those nice new controllers and base sensors	UgwWfIFJk0ymxG0QGot4AaABAg	2018-11-28T05:42:50.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
The Price is today You re right to wait I waited and may buy tomorrow	Ugx_W186SmZyh7tIKtF4AaABAg	2018-11-26T03:47:21.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
I bet you could watch pron on that You that read wrong You read that wrong too	UgyG8F9VJtQXw8J6LiR4AaABAg	2018-11-25T03:31:37.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
years and its eur	UgwGdK9W-Jmw_uhnWTN4AaABAg	2018-11-24T19:07:12.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
The problem with oculus is It is a buggy and causes system to crash during games New owners had failures within weeks and oculus said it would be days to fix and return Two months later no repaired item Buy Really You want poor service and headaches go for it Not me I need service with the items that I purchase	UgyYRRyuF7I2FTqpurB4AaABAg	2018-11-23T23:29:19.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
I love how you used the original image for the numb nail	UgxK6QiJQg5dY7Asu894AaABAg	2018-11-23T22:27:08.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
It s still like being stuck in a cartoon and has a long way to go Save your money	Ugyu_VxmsdKAZsccz4F4AaABAg	2018-11-21T17:10:17.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
It s now only half priced	UgyOhQj7rHXu7-UUC1d4AaABAg	2018-11-19T02:07:04.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
make them controllers into gloves than i would be perfect	UgwDn9Wx99oaMj0DGHl4AaABAg	2018-11-17T04:45:56.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
now with slaes	Ugwix_QtTAjHQMCl3hR4AaABAg	2018-11-13T19:57:29.000Z	Comment	jRnt0Thw35E	Oculus Rift - Before You Buy
One day build of the back to the Future hover board	UgwB6dX8ef58xJmjIm54AaABAg	2018-12-08T02:07:59.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Virtual desktop is amazing I did an in depth review of it here and you can move the screen in any environment just fyi	UgyuyGlW9p4ID2JSb5F4AaABAg	2018-12-08T02:00:53.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Would be cool if a Projections episode were in VR I know that s not real VR but still something to consider	Ugy5GQuUCeztG2zi7ox4AaABAg	2018-12-08T01:16:18.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
bom	Ugxa2-XHLo4fXcArPN14AaABAg	2018-12-08T00:40:36.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Ports for remotely accessing Virtual Desktop are TCP	UgwaIijZ_IweLOWZy_J4AaABAg	2018-12-08T00:30:11.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Norm looks tired	UgwTPzFt1A0RIKdhWTV4AaABAg	2018-12-07T23:45:44.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
VR nearly a thing Like my D tv	UgzRA5x2GX4-nsS6lD14AaABAg	2018-12-07T23:32:26.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
No intro	Ugz8q87v4JtHu0ktqfp4AaABAg	2018-12-07T22:58:28.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
great stuff guys Love projections Been with yall since day one i wont judge if yall check out my stuff lol	UgxD5MbmdRRHQOchgo94AaABAg	2018-12-07T22:05:08.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
I m with Norm and Thumper Been playing practicing the game in portable mode on my Switch and then to jump into VR on Oculus CV is amazing	UgzXr6W6whunxYYuXqN4AaABAg	2018-12-07T21:46:08.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Guys missed this Good to see it back	UgwtiXaHlloO2STpDud4AaABAg	2018-12-07T21:25:30.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
oculus is facebook boooo	Ugy65snqUpmkH2EdQDp4AaABAg	2018-12-07T21:17:06.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
I purchased an Asus WMR headset pre thanks giving for only	Ugxie_RHGqDtI6knKz94AaABAg	2018-12-07T21:15:58.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Your mom is second in the world ok stop it right there Armstrong and the moon and all that pfft here we talk a big social step for mankind	Ugy_nLaUaH48ro5D3GJ4AaABAg	2018-12-07T20:26:15.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
OCULUS GO is such crap you cannot do anything on it with that controller so I sent it back I do prefer the LCD panel over OLED though the blacks are so much better because they re uniform OLED headsets always have this weird white spec noise crap all over it	Ugw6R6RJZal5L7AJilJ4AaABAg	2018-12-07T19:16:43.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Can you do a similar video for the Lenovo Mirage	Ugy52HOq9oiWPD-c3tp4AaABAg	2018-12-07T19:10:49.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Will this be available on rift	Ugw_UQRr5TGaaYD7R_R4AaABAg	2018-12-07T18:27:07.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Yeah pretty slow on the VR scene but hey I got my XPlane and Project Cars so I am set for life	UgzRE4gzfE24KcWYc6R4AaABAg	2018-12-07T18:18:49.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
epic moment at moms for the win	UgxE7XE-7j_AZxgCwHF4AaABAg	2018-12-07T18:10:03.000Z	Comment	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
I d bet a grand you ve never tried a compelling game in a good VR setup that isn t an awkward minute demo in a store	UgzRA5x2GX4-nsS6lD14AaABAg.8o_CaFvJMLm8o_MAVZKxFG	2018-12-08T00:56:09.000Z	Reply	v1XuLLPCgow	PROJECTIONS: Covert, Virtual Desktop, and Oculus Go Recommendations!
Ok so this is what I just heard We came out with last gear vr and the new go this year in but wait were going to scrap that and make you pay more euros Instead of updating this crap people already bought dont get me wrong totally happy about a standalone rift but goddamm work on updating the crap people just paid for	Ugxt6Q5xdZ5c4qw0C1h4AaABAg	2018-12-05T08:42:49.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
He is zucc he has lucc but most importantly he do virtual reality succ	Ugwv3KKValV1vcwLBXF4AaABAg	2018-12-02T05:14:00.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Sorry don t have time to watch the whole thing But can someone answer if this will stream from your PC or will it have all the graphics setup inside the thing I m just wondering how something like a ti is suppose to fit in that headset if not And if it s not putting out the same performance as one then it s not going to be worth it or last very long And secondly is it going to use the same tech clarity as Microsoft Hololens Or is it going to be Pixelated blurry like before	UgyA1JH5u2vI_LbH4tF4AaABAg	2018-12-01T04:50:25.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Loved Michael s presentation Excited for Quest Thanks for the hard work team Oculus	Ugz2mmQEK_PayyY6JJp4AaABAg	2018-11-24T04:43:03.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Let s go higher and back to the real FPS s like Halo MasterChef COD ECT We ve already got all there is in games so Roll back and apply the VR POV Gameplay Darth Vader stay dead ON THE QUEST I ve already got the best PC AND RIFT	Ugw-lQUbr9S7YbpreUF4AaABAg	2018-11-21T20:29:55.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Okay it s already a given platform SO LET S DUMP THIS HEADGEAR AND MOVE ONTO Retinal projection system That way we ll have Full face viewing PTP with voice as in Facebook Possibly cheaper Let s cost LIGHTER PS Toss the controllers maybe use the GLOVES INSTEAD	UgwUSDxGmelnx5KopX54AaABAg	2018-11-21T19:26:38.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Awesome stuff but the fat guy in spandex it s hurting my eyes	Ugx3rUPh-QwF0voy4G94AaABAg	2018-11-18T16:26:47.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
controllers are best on market more FOV please	UgwvD_vjCYfE-DDPoZ54AaABAg	2018-11-18T10:14:38.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
I bought my son and myself the rift in February of from hearing one game title mentioned Skyrim VR My experiences in VR have been up to par but still in it s infancy phase the lack of content is it s only set back What this genre of playing really needs is revisit of a lot of good d games into VR Titles like Unreal Gold Fable Gothic Tomb Raider Quake basically any FPS or rpg game out there	Ugwy_bpFMvnUzXRw-yx4AaABAg	2018-11-17T01:15:07.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
I m guessing VR is gonna make movies and TV shows a thing	UgwO9ZKVbSnn2czTmFJ4AaABAg	2018-11-15T17:49:41.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
I am a happy Rift and Go owner Getting X Quest at launch One for sports love sports games but I sweat like crazy and one for gaming videos CANT WAIT	Ugx_aiHh9Wb2mwopm154AaABAg	2018-11-14T01:33:17.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
thumbs up	Ugx3mFsGi2BaAAT1mSR4AaABAg	2018-11-12T10:26:48.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Please make the RIFT I would like better resolution I would like better FOV I would like better graphics If you succeed in this I will invest luv u x	Ugzc4FK730fQenjtPWR4AaABAg	2018-11-11T21:08:44.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
If anyone is wondering if job simulator will be on the quest its not cause i just contacted owlchemy labs	Ugz2Ek0Q2dYGSQgVfPJ4AaABAg	2018-11-10T23:18:54.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Abrash what a smart man damn	UgzimF6663fUUKczq_d4AaABAg	2018-11-08T21:51:24.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Finally I ll have a D living room to sit on my D couch to watch my D TV No seriously I just had an VR orgasm But how you guys going to move all those pixels and a good frame rate With a snapdragon Let me laugh	UgwA9vsRs6aSm7QnbN94AaABAg	2018-11-08T13:27:50.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Does anyone know what s the exact technique paper which has been used for that machine learning based reconstruction of the peripheral regions with foveated rendering What Abrash talks about at	Ugy76U0AQnphmLvNcgJ4AaABAg	2018-11-08T08:55:36.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
oculus quest	UgwX_pFZXOxmS0dKbZN4AaABAg	2018-11-08T03:19:21.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
I want to go to Mars live there in VR hopefully no roaches or ants will make the trip with me lol	UgwCLP1Y7KF2YBFDq2J4AaABAg	2018-11-06T17:10:28.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Better be beat saber on this thing	UgyJ9sma4Ak11mXged94AaABAg	2018-11-01T11:10:26.000Z	Comment	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
They need to add support for satellite sinsors BECAUSE Currently you lose control when your controllers go behind you I wonder could I use a External battery like I use for my cell It can charge as well	Ugw-lQUbr9S7YbpreUF4AaABAg.8nvfzS8entT8nvjX0Gtez7	2018-11-21T21:00:50.000Z	Reply	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Yeah Bing back the FPS s HALO MASTERCHEF ect In VR	UgwUSDxGmelnx5KopX54AaABAg.8nvZjzjUxFU8nvejlD8APP	2018-11-21T20:19:02.000Z	Reply	o7OpS7pZ5ok	Oculus Connect 5 | Keynote Day 01
Kayly should ve just bought the mirror Put it back in that house and considering all the resources she had at her disposal probably call in an airstrike on the house Case shut and closed	UgwwgeNhNuglnzw1ySx4AaABAg	2018-12-08T00:12:22.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
We just watched this movie tonight and it very confusing at first Till you actually explained the whole story Thanks Dude Now we understand	Ugxdb1GDGf7br3C0YP54AaABAg	2018-12-07T02:28:52.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
That nail shit ruins the whole movie honestly you can t stop thinking about it	UgwLKm_9EG-78dReoz14AaABAg	2018-12-06T20:23:17.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
Tbh this is sounds really boring	Ugwj0L71pKrlrUpirR14AaABAg	2018-12-06T19:51:28.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
just nuke it lol	Ugw4qfh0nI_Mg82KDa14AaABAg	2018-12-04T04:08:15.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
So what if they forgot to rewind the killer button because they were like being played with their mind by the mirror and they die They didn t think about that	Ugxi3swyB3UyglbNQ9V4AaABAg	2018-12-01T18:26:11.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
Hey thats robin	UgxXaGHqqVYTIhqm5Fh4AaABAg	2018-12-01T09:26:29.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
What if you smashed it in public	Ugxdcu08rOCc2La85ep4AaABAg	2018-12-01T06:41:41.000Z	Comment	0v8ILQU-7os	OCULUS (2013) Ending + Lasser Glass Explained
