Comment	CommentID	CreateTimeStamp	Type	videoID	videoTitle
lol I keep forgetting she has an accent	UgyA3slyUuZzqMN-KPZ4AaABAg	2018-12-08T00:02:04.000Z	Comment	zNjO6arjuAc	Loaded Questions with Margot Robbie
Sooo goood	Ugyhqo0lDZgASEohUzV4AaABAg	2018-12-08T02:16:01.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Fallon for pres	UgzipbdJ-GNM_4o53Yl4AaABAg	2018-12-07T21:25:57.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
THAT WAS THE S	UgzLdpZklf-wZ-ylRzp4AaABAg	2018-12-07T08:23:23.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
That was fkn great Good job crew	Ugy0QJrV0Gk-ctZTIJp4AaABAg	2018-12-07T02:41:48.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
The U S government as well as the governments in several significant countries including China have been infiltrated by a transnational criminal underworld network that was founded in Russia It is vital to believe in and perceive for the true element Catherine Howard of Russia via a patterned Fixed Twin Soul reunion with the bloodline of King John of England infiltrated the Gucci Tudor extended family and brought sabotage and corruption The bloodline of Henry VII is unfit until his punishment is actualized and Reformation takes place This stands for the bloodlines of Sir Dudley Mary Queen of Scotts Henry VIII Arthur John Tudor Abraham Lincoln Galba Matthew Wolfe and Elizabeth II Scroll below for details Beware of the descendants of yesterday s heroes	Ugz1MVRHrU2nfshfBRt4AaABAg	2018-12-06T23:29:28.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Is there anything Jimmy is not good at	Ugy1edY6y0ZKYtJGeN54AaABAg	2018-12-06T23:27:16.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Snap snap snap	UgySrwE9_RSxv9wCnv54AaABAg	2018-12-06T23:15:43.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Dude plz keep this poetry up U good	UgzckIMLQoti5z1h9z14AaABAg	2018-12-06T20:11:36.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Lol this actually reminded me of how much I love spoken word To Def Poetry Jam I go	UgxGVkOd1BwgNUq8VWZ4AaABAg	2018-12-06T19:53:50.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
There is collusion between russia and clinton it s in her emails	Ugy0MKoYMHqMFEFhjd94AaABAg	2018-12-06T18:11:48.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Cool From Russia with love	Ugwj8_z0ekWgXwFJGyZ4AaABAg	2018-12-06T18:00:41.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Cool Daddy o	Ugys87SxfZVYW8IHDal4AaABAg	2018-12-06T17:53:26.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Wow Common is really good Well done	UgxNf3-UfSIc7naDHeB4AaABAg	2018-12-06T17:44:58.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Love this Finger Snaps	Ugz7OKxkRF1rCh0VUqR4AaABAg	2018-12-06T17:26:07.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
haha it was so terrible D	UgzpzbbLtDDDZasaciF4AaABAg	2018-12-06T16:44:51.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
THIS IS AMAZING	UgyX2ROyq0eZuR55rVd4AaABAg	2018-12-06T16:36:33.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
poetry slam has no music by definition	UgzUp6T_Aj7wZciGlFd4AaABAg	2018-12-06T16:21:56.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Last one was high quality	UgwTNJ2xv6-HdN05p1t4AaABAg	2018-12-06T15:39:05.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
I love the new way you are doing the poetry slam of the news with that cool beatnik feel to it I dig ya James	Ugy3UDsHXOfdzJLvsnZ4AaABAg	2018-12-06T15:36:30.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Sprockets	UgwtCs--43wcfn5e_M54AaABAg	2018-12-06T15:17:37.000Z	Comment	KhKziFbnccM	Poetry Slam the News: Trump and Russia
Tyles Pfffff Yeah right Prove it	Ugy0MKoYMHqMFEFhjd94AaABAg.8oX362Lqf2S8oXXo-0u5z0	2018-12-06T22:40:05.000Z	Reply	KhKziFbnccM	Poetry Slam the News: Trump and Russia
He looks like Bart Simpson	UgykK6q1kOpS33tFFEJ4AaABAg	2018-12-08T02:49:13.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
in and jimmy is already lying	Ugz_Q4tZf0UUQYSVX1x4AaABAg	2018-12-08T02:43:58.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
His middle name should be KEVIN	UgwLJ7QpE57BmYT8x7F4AaABAg	2018-12-08T01:40:26.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Should change his middle name to pizza bunny	UgzJ4sUD-LD1BfVttk14AaABAg	2018-12-08T01:20:10.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
He s very awkward and unfunny	UgywD4cLbmlos09WcRB4AaABAg	2018-12-08T01:12:08.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Give the guy another role in a movie	UgxZNdzwQA6Uj-KgxWd4AaABAg	2018-12-07T23:35:18.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
He s not weird he just recovering himself and seems kinda frustrated by not be cast anymore	UgyAy8vEAmB1kmfpaSh4AaABAg	2018-12-07T21:37:45.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
No rabbit ears this time this guy is creepy as fuck	UgyLU15-7fdx-WwzZpZ4AaABAg	2018-12-07T21:31:20.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
I want to kiss him he is so cute	Ugzohh1T75nG0UzBo194AaABAg	2018-12-07T18:17:54.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
He looks the same as brienne tarth game of thrones male version	UgzkyxcCEUpBdVXn_Bh4AaABAg	2018-12-07T17:52:02.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Okay dude good to see you re still here but I think i have seen enough of you for awhile	UgxGCVFWE6fSQ5xAxot4AaABAg	2018-12-07T17:33:59.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
PUTA SE VE TODO DROGADO XDDD KEVIIIIIN	Ugw2MpYbUGXUIirXvNN4AaABAg	2018-12-07T17:16:53.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Very disappointed with the audience here Show some enthusiasm and laughter Macaulay Culkin was fantastic	UgwOO2081AQ6R7K2vZZ4AaABAg	2018-12-07T16:39:43.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
this guy is absolutely disgusting holy shit y all don t do meth or coke plz	Ugw3gIn46Ak6qEEczn94AaABAg	2018-12-07T16:07:54.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
something is so off about this dude	UgxOvi7V0-CTcrxivEd4AaABAg	2018-12-07T13:15:41.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Uma pena n o ter legenda para o portugu s do Brasil	Ugw3G_Am8aOH4Dabb5d4AaABAg	2018-12-07T13:01:45.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
i want to see him playing in remake back to the future xD	Ugxd99dH90XAWCXThQt4AaABAg	2018-12-07T11:05:17.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Am I the only person who hates all the home alone movies	Ugwk5VAdEsPOw0BlEH14AaABAg	2018-12-07T08:44:52.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
I hear Macaulay really likes Cheese Pizza and frolics throughout the tunnels of Portland	Ugy008Ha8kI6ReFDkHF4AaABAg	2018-12-07T06:30:42.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
He looks like Jason Nash	Ugxb7PbT0TUEYA-EWLB4AaABAg	2018-12-07T05:59:08.000Z	Comment	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Facts	Ugw3gIn46Ak6qEEczn94AaABAg.8oZPiM73VCA8o_F5Bbk4u7	2018-12-07T23:54:16.000Z	Reply	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Is that Dewayne lmaoo	Ugxb7PbT0TUEYA-EWLB4AaABAg.8oYK2hfQY6J8o_FChjzK3D	2018-12-07T23:55:17.000Z	Reply	wCvBveM9BVM	Macaulay Culkin Netflix and Chills with Home Alone for Girlfriend
Is it a plane yes Airplane LMAO	UgzTZxRdPiBml2XpSH14AaABAg	2018-12-06T13:35:43.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Mariska my muse	UgxzM6s6_xBqqVQ5kl14AaABAg	2018-12-05T19:28:43.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Um Ice T is Bob Ross	Ugx4YYiis_eqKWM6-7l4AaABAg	2018-12-05T18:26:27.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Play this with Jennifer Lopez	UgxiVF1npPfR9AiYCqF4AaABAg	2018-12-05T16:01:37.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
home alone guy is cringe	UgzLBp4Ccvvs086FsHd4AaABAg	2018-12-05T08:57:09.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
What s with the coat on her	UgwbKQW551a3anvTvjN4AaABAg	2018-12-05T02:51:21.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
SCUBA T	UgzBswhCHhzwJAkd3Cl4AaABAg	2018-12-04T19:37:04.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Am I the only one who hide the answer and try to guess	UgwU9YCJ9W8e9PG-7Xl4AaABAg	2018-12-04T17:45:55.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Macauly Culkin is my shit	Ugz-PR7tq9Wp76nxXhh4AaABAg	2018-12-04T15:36:12.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Macaulay starred in NYC Ballet s Nutcracker movie Fun fact	Ugyp7nxSJpATixxHJLV4AaABAg	2018-12-04T13:26:33.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Jimmy so knew the answer	UgwUQsuY4pmY2jP8fQF4AaABAg	2018-12-04T09:54:59.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Nobody saw that movie jajajajajajajajajaja no puedo m s Jajajajaj coincido yo tampoco la vi	UgxQO97bVSLutop_YS54AaABAg	2018-12-04T07:38:48.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Jimmy s dragon was really good	Ugx0VYfbz5yIWbDg1np4AaABAg	2018-12-04T05:43:33.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
That s what years will get ya Lol smh how ironic	UgwIA4Uhy4vi59xAQYJ4AaABAg	2018-12-04T05:37:55.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
I m so glad he got his life together	UgxPLFbzkGc-qo5ywlh4AaABAg	2018-12-04T05:34:35.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
My cheeks hurt this was awesome lo	UgxGGQ0UyDeJBJ81cJ54AaABAg	2018-12-04T04:48:32.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
OMG Ice T hahaha Snakes On A Plane nobody saw that movie	Ugz-6N-ZXv_UbTXyGy14AaABAg	2018-12-04T03:00:51.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Mr Culkin beautiful manners	UgzJcdgKhklm6pmz7kB4AaABAg	2018-12-04T02:16:37.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Caulkin should seriously consider a villain role for a Bond movie or something lol I think he would be amazing at it In your face detectives	Ugw6AE8iU1K3gIy4WKh4AaABAg	2018-12-04T02:12:52.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
Awesome	Ugw1E-uxJ8fF5IXLSzB4AaABAg	2018-12-04T02:02:43.000Z	Comment	m3-Zc4KvNXI	Virtual Reality Pictionary with Ice T, Mariska Hargitay and Macaulay Culkin
OMG its Jenna Marbles	UgyvRy3PYkV1lw5W0WB4AaABAg	2018-12-08T02:41:06.000Z	Comment	G-zyTlZQYpE	"Sophia the Robot and Jimmy Sing a Duet of ""Say Something"""
Omg that was hilarious	UgxxlUsIhE5lHCd1RBZ4AaABAg	2018-12-08T02:28:29.000Z	Comment	G-zyTlZQYpE	"Sophia the Robot and Jimmy Sing a Duet of ""Say Something"""
Lol little Sophia	UgwM1oG3q13YAuT8cSx4AaABAg	2018-12-08T02:25:54.000Z	Comment	G-zyTlZQYpE	"Sophia the Robot and Jimmy Sing a Duet of ""Say Something"""
Shes creepy	UgwBSUy5XT2NuiyEgqN4AaABAg	2018-12-08T02:23:48.000Z	Comment	G-zyTlZQYpE	"Sophia the Robot and Jimmy Sing a Duet of ""Say Something"""
